SKU,Current Stock,Risk Score,Risk Level,Inventory Status,Expected Risk Level,Risk Level Correct,Expected Inventory Status,Inventory Status Correct,Overall Correct
1074,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,49,70.0,HIGH,Low,HIGH,True,Low,True,True
1008,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,47,70.0,HIGH,Low,HIGH,True,Low,True,True
1035,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,109,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,58,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,55,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,53,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,185,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,66,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,88,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,77,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,69,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,70,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,72,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,106,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,62,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,74,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,55,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,434,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,214,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,315,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,191,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,363,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,184,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,309,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,209,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,317,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,337,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,277,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,405,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,271,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,287,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,257,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,319,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,352,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,281,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,319,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,359,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,291,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,354,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,377,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,324,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,240,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,346,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,288,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,288,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,321,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,237,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,260,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,322,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,264,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,203,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,341,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,190,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,195,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,420,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1076,247,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,327,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,286,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,322,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,240,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,237,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,276,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,209,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,211,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,372,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,116,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,343,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,441,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,325,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,322,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,348,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,348,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,279,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,192,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,250,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,411,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,203,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,243,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,314,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,325,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,156,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,425,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,234,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,185,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,285,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,224,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,377,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,340,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,248,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,307,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,218,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,207,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,195,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,93,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,282,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,226,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,191,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,382,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,344,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,246,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,306,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,317,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,345,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,260,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,282,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,227,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,262,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,169,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,226,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,180,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,332,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,215,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,333,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,101,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,269,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,308,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,222,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,279,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,333,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,222,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,212,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,198,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,180,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,229,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,275,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,198,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1135,233,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,253,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,319,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,378,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,247,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,184,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,296,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,313,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,256,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,224,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,272,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,400,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,239,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,431,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,344,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,407,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,214,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,222,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,269,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,245,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,265,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,295,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,198,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,260,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,297,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,247,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,290,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,297,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,274,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,242,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1020,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,334,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
